GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est,X8est
GHAr106,118042.680729122,163197.055263997,2361990.72768596,400026.763695375,142357.666377204,1541270.18201074,618649.181671793,255054.742565812
GHAr107,49191.3637713976,66438.6946704419,1003881.93095254,176369.119102175,67049.8367092215,712219.660539134,278140.666723566,116545.727531524
GHAr108,46072.9238809178,55652.3910423139,1028594.74246706,209326.40928551,88741.8147524651,910960.638558557,333201.955144658,147257.124868519
GHAr109,12804.9398825008,15799.8668660084,279178.836484075,55699.2134917175,23120.3284316205,236203.832291115,86962.2650033192,38312.7175496434
GHAr110,18613.0530500547,23162.4607065554,408878.154539379,80637.3505762394,33317.5352565014,342986.559498854,125718.356249963,55303.5301224538
GINr101,19807.2915968793,23870.1899131258,447511.887301662,91664.8493380755,37660.2421286915,390663.283700738,145018.878840915,63842.3771799141
GINr102,47762.0176202729,74464.3878359855,875025.663209792,135605.949771351,42151.7292781859,467303.942573124,191303.35256339,75248.9571478986
GINr103,17478.5336238344,21228.3499109137,395193.766125795,80866.4147412292,33354.1711614461,345019.158995429,127663.605528773,56375.9999125789
GINr104,26386.7638129263,32047.7373727505,596610.950982885,122081.350306482,50353.6884474591,520864.006974381,192729.520627562,85108.981475554
GINr105,27264.8069613348,32857.4008681891,616001.696168535,126176.989424249,51839.4565321428,537749.392181409,199618.999801552,87879.2580625879
GINr106,17500.6337025545,21255.1913047185,395693.454116162,80968.6632576123,33396.3445968255,345455.405578685,127825.025004376,56447.2824390656
GINr107,14442.2554077896,17540.6734854045,326542.799801698,66818.7298053705,27560.0613412934,285084.259471169,105486.560658134,46582.660029141
GINr108,31683.9322172384,38182.983045458,715844.275544881,146627.965712815,60241.681860141,624908.707987521,231973.579272158,102122.874359787
GMBr101,643.395904666757,764.797331464944,12888.546734954,2589.56842675894,1017.70007363475,10671.5606171988,4083.13164721394,1787.29926410791
GMBr102,7588.93609322105,8933.54534106057,152749.442916003,30977.4278452536,12185.1451400919,127321.85269571,48554.447344637,21301.2026240229
GMBr103,12828.6632055255,14917.1303497765,277489.458986345,57485.8555806993,23852.493996785,247783.308837077,91802.1719994003,40613.9170443913
GMBr104,1602.54238102659,1922.10901093818,36470.1401218483,7459.27145894742,3128.47621434354,32824.9300815539,11793.4587485205,5248.07198282158
GMBr105,3727.36932809883,4565.53149331709,86210.6098237106,17470.2439413237,7378.23482560612,77342.6902635297,27588.8622543678,12272.4580700462
GMBr106,1800.98829381782,2205.97103499657,41655.1957770688,8441.26300854493,3565.01150819237,37370.399205394,13330.3715264546,5929.79964553091
GMBr107,2459.92257547529,3013.07785756302,56895.7370959014,11529.6992831785,4869.35552048554,51043.2460751861,18207.604108234,8099.35748397619
GMBr108,4216.90208264902,5165.14398437365,97533.0502860241,19764.6923542536,8347.25273071921,87500.4655941378,31212.2358847923,13884.2570830503
GNBr101,1869.65670855129,2242.48921552098,42549.0414156402,8702.59475770755,3649.9356341163,38296.241934887,13759.2113177495,6122.82901582721
GNBr102,1065.36227458903,1277.80859473394,24245.1693601408,4958.88689270765,2079.79556433049,21821.8516957461,7840.23323585803,3488.89238189389
GNBr103,4620.63275540032,5542.0436679507,105154.8626958,21507.4212343488,9020.37901876038,94644.577843484,34004.243780416,15131.8390038396
GNBr104,2009.82732275598,2376.1281443614,44851.6493315549,9257.25130446276,3859.49760142319,40413.4595925991,14694.85023833,6504.33646451273
GNBr105,607.233203980468,728.3229616455,13819.2164513115,2826.45711027941,1185.43800008307,12437.9783647832,4468.761529594,1988.59237832288
GNBr106,3037.55168739287,3720.59666500612,70255.7649350913,14237.0568333779,6012.75797264018,63029.0155436026,22483.0403744156,10001.2159884733
GNBr107,3143.76838297749,3850.69798476318,72712.4589983221,14734.8963065194,6223.01127823975,65233.0056138881,23269.2242820599,10350.93715323
GNBr108,2793.61754558275,3340.06602745793,63584.1663480918,13002.4749460138,5427.47033613735,57071.2155373057,20550.0131874705,9131.97607194024
GNBr109,9933.12414284262,12129.3832329276,200972.954377539,40133.5688017958,15556.7087142928,165136.392956026,63162.1830484497,27356.6847261255
GNQr101,7252.71750851327,12789.538657957,118144.001643731,18093.4497791793,5250.47125515741,53830.3361756352,23918.4987411298,8854.9862386967
GNQr102,2778.75445860715,3151.85736900178,57776.0588873841,12099.8573376001,4980.55427067779,51452.6502195891,19263.7764084566,8555.49104868338
GNQr103,4181.3821353237,4890.14388372021,85608.5120462013,17389.3385962165,6994.60956103561,72285.0525894381,27515.286896491,12091.6742915736
GNQr104,8323.40425989357,11890.6068109199,162096.375166498,26526.4542002699,8707.93294292766,97348.7903595087,39480.0285060709,16015.407753911
GNQr105,2582.56805631642,3048.53730013153,57813.1017304258,11794.0001430617,4921.59204998031,51689.0094338213,18798.5098763319,8312.68140993106
GRCr101,527314.649506404,827418.74624314,1597347.71321084,309432.229411328,54706.4139359737,201263.642123004,95790.7800310208,188768.825538285
GRCr102,24460.7446684903,38138.6828222862,84805.9292222653,16005.6202976251,3283.23887701046,14127.8659963088,6502.11795920173,9854.80015681213
GRCr103,33802.9089399249,53748.7630708458,150252.223744382,27526.2608745836,5849.8041699268,33003.4987108451,15317.7401464189,15316.8003430728
GRCr104,82551.292024204,127730.108963711,268451.331430207,51193.2698976675,9913.0105287514,41513.0340840939,18910.8327987763,31393.1202725892
GRCr105,60782.4779440256,96669.0179810188,271627.067849516,49875.292181012,10626.3017201423,60202.24076425,27957.6959627057,27775.9055973299
GRCr106,235028.828944976,366207.182818055,810494.61085919,153292.947938046,31413.9289431668,135632.072024288,62104.9216474063,94432.5068248728
GRCr107,36593.1714762041,57192.2441118693,117705.557834995,22206.0169885881,4118.53388791889,16474.7837351884,7317.85258211666,13539.8393831198
GRCr108,43396.9202020584,67078.6682844377,143974.655400969,27454.9061083936,5439.76678615364,23183.5082254511,10578.1261378098,16891.4488547273
GRCr109,84140.9517992515,132299.833324705,321826.130359455,59389.7106944763,12282.1834080031,58595.9581940427,27147.1466555791,35853.0855644873
GRCr110,26526.0750561396,41001.3839990075,88003.5379830197,16781.6263619548,3325.02079376966,14170.7631875631,6465.80832414795,10324.7842943976
GRCr111,80815.2678872864,126049.27367512,290383.402597243,54365.6239997356,11326.2153748935,51054.3652918929,23299.0047748994,33471.8463989296
GRCr112,59287.0815646768,93371.0199839448,248662.581101232,45593.5905559256,9442.56275926396,50505.3774414831,23613.3722626388,26300.4143308353
GRCr113,58780.9868658695,93465.4867052735,261278.519141136,47866.3177128031,10172.4163056938,57390.8662031924,26636.520660445,26634.8864055872
GRDt,5059.92748391773,9198.91340916607,52590.503235364,8611.61977389314,2229.92383039334,19258.6903206462,8919.822384271,3729.59956234851
GTMr101,116483.778477497,220875.657854194,1497927.49446166,239951.231651227,62191.223776516,564090.541977785,263398.064055366,99995.0077457562
GTMr102,29861.8805408948,36524.4381122895,562721.524167461,107317.656066152,39773.5315400189,428558.982369219,172187.753527482,73315.2336764826
GTMr103,33854.7167941327,51349.9004928685,613754.418254155,97685.4261856801,31529.435571358,345121.390803301,140389.073420937,56092.638477568
GTMr104,32338.5999865074,47160.8307449195,598627.489664909,97250.0532837542,32345.6496734012,354488.668955265,142046.102221688,57891.6054695561
GTMr105,45038.8970928114,70849.0862521582,774036.124717372,121286.687840186,38427.7346182705,408912.892504599,168649.848530614,67779.7284439892
GTMr106,90404.8671943461,127012.322288905,1669718.26802904,273391.046728698,90331.3301485119,996105.388093957,402801.977054043,166275.800462495
GTMr107,45584.5638835328,55755.0479836562,859002.005313157,163821.851141593,60714.8329749955,654201.073603455,262846.930885228,111916.694214383
GTMr108,14106.7508945376,19818.9682333648,260542.384521279,42659.8645923328,14095.2761939015,155432.013901868,62853.1109714854,25945.6306912306
GUYr101,294.927324718245,369.88791748239,5669.16862402638,1036.24046033761,375.968507580262,4139.71349595074,1642.28062585513,692.813044049245
GUYr102,1036.66620312934,1560.87683356393,19034.2444199454,3011.62324852874,973.805763520708,10802.4077820132,4363.58782702188,1716.78792227677
GUYr103,3088.72910959959,4871.29414370158,55190.5559449253,8640.38297225448,2742.04476191948,29378.6590885506,12086.3706119058,4749.9633671432
GUYr104,9260.65246497321,16121.7722974771,162590.107021905,24362.1050963295,7140.81532656397,75752.2563598822,32293.088371462,12283.2030614065
GUYr105,1409.65480120498,2264.86942454278,24354.2785336036,3750.93490679715,1161.78113804487,12368.1924990267,5157.044484417,2041.24421236294
GUYr106,2893.05127592005,4559.03850347306,51504.5039905165,8068.05972797817,2540.56212571723,27234.5895328001,11224.7685460144,4419.42629758054
GUYr107,277.268536713236,397.171819566194,5405.8495304141,881.770135518547,286.486741415199,3228.22348725044,1304.09129268201,529.13845644027
GUYr108,161.501453139305,193.153242641901,3168.83566874534,634.942925335179,246.286031620838,2602.97220133584,1011.37726527876,437.931211902837
GUYr109,545.00750131427,703.6442080511,10496.6940829203,1842.6469459844,663.668819900887,7318.89427435661,2944.49531929697,1224.94884817547
GUYr110,1075.42310990414,1876.6199861007,18505.9561502885,2794.67370170541,816.24170156572,8537.32466924618,3672.02896723379,1407.73171395551
HNDr101,10901.7087440323,16327.0853552925,201221.736986945,32065.2201400649,10343.6254407631,113917.915637551,46090.8586158279,18307.8490795238
HNDr102,7472.19513830821,9608.28775577506,140089.890750553,24643.6288199977,8548.74815109748,93455.2385958981,38514.5039172265,16121.5068711444
HNDr103,12249.4381924617,15820.3311003458,233151.976222198,41085.5961315348,14236.4840854345,156244.988915304,63960.2339341395,26702.9514185817
HNDr104,8472.14094882702,9923.64926640988,158919.527830819,31420.3738889222,11700.4398496005,123559.798289722,50285.7667536118,21267.3031720878
HNDr105,40625.5211485468,63571.3727716861,734643.244799407,114577.159905559,36325.6926359819,393772.63084152,161064.858694055,63302.5192032443
HNDr106,10037.8296465933,12243.42644201,192659.328737785,36687.9453881022,13615.1065442304,145986.387059603,58631.0723464367,24878.9038352394
HNDr107,10165.4075113662,12399.0367938461,195107.972185056,37154.2383917008,13788.1505470402,147841.831134937,59376.256044772,25195.107391281
HNDr108,44764.0445545416,77000.0466280464,780467.14498022,117327.23167511,34608.6205612745,365896.533449589,155225.301246795,59659.0769044245
HNDr109,1835.85933577296,2152.68901829527,36910.7321953302,7461.8242570844,2963.3302940288,31053.5584020734,11789.2484219453,5163.75807546962
HNDr110,4543.81126895457,5377.33788698188,91104.4052266632,18270.0958592074,7174.38832713887,75288.9625581135,28739.8632119843,12634.1356609563
HNDr111,1563.25191491135,2314.03363994919,29898.9697989789,4762.15392240648,1550.2226073087,17277.1132324387,6863.83646795602,2750.41841605066
HNDr112,4824.82930996865,5786.32122634084,91084.97807279,17715.2602913418,6568.88746759627,70116.5364262428,28449.7230198139,12024.4641859057
HNDr113,6485.48302200407,7422.1678654152,132471.712669201,27629.1409828523,11240.5697169298,115781.230281388,43401.4094256141,19173.2860365953
HNDr114,3492.6266500657,4260.05610625163,67035.1191068207,12765.4383776207,4737.32725440323,50795.4372551265,20400.4703216491,8656.52492806246
HNDr115,11501.2988656614,14764.5061152487,224569.676506125,40244.3613930602,14437.4525994017,159395.180523911,63388.7158267993,26583.8081697934
HNDr116,10156.6952257402,12938.109454631,196998.60836319,35684.5645072895,12884.1298014295,141527.85692702,56248.1341223022,23654.9015983984
HNDr117,4166.84107925568,5349.07850969942,81360.0415179771,14580.2539538973,5230.58928158143,57747.7721255797,22965.2935858372,9631.12994617217
HNDr118,14944.6604040255,19417.3188969749,283271.660405801,49278.7190546953,17011.3988700103,187320.416088317,76783.4416073373,32069.3846728382
HRVr101,109505.060586172,172566.773742739,336693.65085442,65075.7558075736,11681.2609373085,43715.911027076,20303.0722188262,40023.5148258855
HRVr102,25980.003561193,42455.2062136218,146739.988559042,25810.8537841632,5674.66316207176,39539.9744165202,17827.2136591297,12478.0966442581
HRVr103,7842.10753255726,13145.3571343293,61001.8177220153,10213.915833259,2413.77041555578,20165.9960603264,9273.71516797052,4848.32013398655
HRVr104,14633.536587597,23884.8309497134,79306.2971547854,14062.046808688,3072.77053610035,20722.7462680879,9343.97252970055,6852.79916532745
HRVr105,7992.48446578096,13015.8645430046,52824.7232052684,9064.70862256804,1997.29974154963,15951.1112246758,7310.49028662757,4200.31791052502
HRVr106,8809.94619537997,14259.4889510366,52223.8780398739,9144.92708965735,2022.95273961589,15043.7105295598,6743.89705070043,4327.19940417608
HRVr107,6884.7739608731,11573.7327882661,53930.0734874879,9016.86198334987,2121.23812681005,17804.7961411777,8195.54542240413,4218.9780896312
HRVr108,4227.09748669149,7298.74351394542,38397.2232618791,6346.8174665615,1598.40462545744,13629.1936292529,6339.0291758046,2773.49084040746
HRVr109,3965.30504299598,6857.1170320337,35022.3028350884,5787.87443615166,1413.97896954006,12196.1376509686,5683.99106648666,2546.29296673488
HRVr110,8501.54183729497,14562.2205872099,71995.4087181185,11899.509280612,2881.24043223478,24463.5593812121,11408.8116238501,5299.70813946756
HRVr111,23168.8375812907,37513.9747195586,136236.952692174,23951.3859154,5291.95126682224,39118.6614739161,17567.7170365585,11383.5193142802
HRVr112,9526.82512564832,16318.4198384897,80678.0325067868,13334.5863805677,3228.71712780772,27413.8569963065,12784.7107397717,5938.85128462147
HRVr113,8859.96130753402,14407.1933137064,57158.0674092782,9846.13786373156,2131.1905961348,17058.0228921229,7751.93559029202,4627.49102720009
HRVr114,10348.3252789647,17254.2550484253,75716.7222440942,12789.2733281962,2922.85836957741,24143.051508366,11015.0453378584,6102.46888451777
HRVr115,36618.9871711479,56940.0763676558,124711.949065548,23664.8522971057,4841.41181389304,20778.750635259,9533.69998059215,14564.2726687987
HRVr116,3059.79641894333,5100.45446008666,22498.4231551806,3804.28910430289,867.210703559193,7207.77454645268,3285.44995624684,1810.60165522778
HRVr117,13968.0298193434,22825.847001193,78894.082175741,13877.0872171254,3050.95663577761,21258.4859892401,9584.71970182804,6708.79145975153
HRVr118,7925.22733048518,12805.2645185884,48789.5761918019,8482.12284516925,1809.70412384404,14114.0538174261,6403.67164022364,3985.37953246149
