"GDLcode","iso_code","country","region","shdi","ID","Ruralpop","Population","Urbanpop"
"USAr113","USA","United States","Idaho",0.906647484,1627,655587.9571,1670948.89,1015360.933
"USAr114","USA","United States","Illinois",0.928294843,1628,2475047.543,13027385.86,10552338.32
"USAr115","USA","United States","Indiana",0.906019778,1629,2598410.176,6683485.826,4085075.65
"USAr116","USA","United States","Iowa",0.9281403,1630,1506882.872,3159246.934,1652364.062
"USAr117","USA","United States","Kansas",0.921836882,1631,1066389.822,2943835.988,1877446.166
"USAr118","USA","United States","Kentucky",0.881315682,1632,2313921.463,4482101.91,2168180.447
"USAr119","USA","United States","Louisiana",0.885326455,1633,1911308.581,4720547.821,2809239.24
"USAr120","USA","United States","Maine",0.914995259,1634,967779.7773,1330357.53,362577.7526
"USAr121","USA","United States","Maryland",0.934618602,1635,1293647.022,6016037.233,4722390.211
"USAr122","USA","United States","Massachusetts",0.956930233,1636,1402251.586,6793867.073,5391615.487
"USAr123","USA","United States","Michigan",0.912198851,1637,3580904.611,10056007.86,6475103.253
"USAr124","USA","United States","Minnesota",0.947251383,1638,1997113.899,5550537.163,3553423.264
"USAr125","USA","United States","Mississippi",0.86283609,1639,1966099.147,3029494.399,1063395.251
"USAr126","USA","United States","Missouri",0.905443875,1640,2434254.719,6146641.433,3712386.714
"USAr127","USA","United States","Montana",0.917882338,1641,600998.1842,1043140.764,442142.5793
"USAr128","USA","United States","Nebraska",0.934777314,1642,655473.8586,1914995.859,1259522
"USAr129","USA","United States","Nevada",0.901694949,1643,236446.3441,2902481.687,2666035.343
"USAr130","USA","United States","New Hampshire",0.942240138,1644,798467.2426,1347382.525,548915.2822
"USAr131","USA","United States","New Jersey",0.944086629,1645,1043519.962,8932716.048,7889196.086
"USAr132","USA","United States","New Mexico",0.900452095,1646,743348.7078,2118553.303,1375204.595
"USAr133","USA","United States","New York",0.942632427,1647,3569484.122,19716817.59,16147333.47
"USAr134","USA","United States","North Carolina",0.905076116,1648,4892196.85,10123209.63,5231012.778
"USAr135","USA","United States","North Dakota",0.942098804,1649,350781.8293,761713.3653,410931.5359
"USAr136","USA","United States","Ohio",0.913678304,1650,3826294.679,11769095.12,7942800.442
"USAr137","USA","United States","Oklahoma",0.895444312,1651,1770368.823,3958252.822,2187884
"USAr138","USA","United States","Oregon",0.929481084,1652,1097523.915,4065653.519,2968129.604
"USAr139","USA","United States","Pennsylvania",0.922998409,1653,4380854.029,12932401.03,8551547.003
"USAr140","USA","United States","Rhode Island",0.920401787,1654,181716.8541,1043939.19,862222.3361
"USAr141","USA","United States","South Carolina",0.889894619,1655,2424641.227,4941164.952,2516523.725
"USAr142","USA","United States","South Dakota",0.928215848,1656,469003.2387,864268.0238,395264.7851
"USAr143","USA","United States","Tennessee",0.891862733,1657,3165347.814,6667148.53,3501800.716
"USAr144","USA","United States","Texas",0.909729985,1658,6333096.919,27811323.23,21478226.31
"USAr145","USA","United States","Utah",0.929986771,1659,444519.8734,3018545.417,2574025.544
"USAr146","USA","United States","Vermont",0.936981537,1660,475078.0939,632999.0373,157920.9434
"USAr147","USA","United States","Virginia",0.928395986,1661,2670486.739,8426811.269,5756324.53
"USAr148","USA","United States","Washington",0.939695794,1662,1738997.749,7188843.422,5449845.674
"USAr149","USA","United States","West Virginia",0.872345948,1663,1316272.124,1866403.703,550131.5788
"USAr150","USA","United States","Wisconsin",0.928920412,1664,2425631.133,5823899.841,3398268.709
"USAr151","USA","United States","Wyoming",0.932715159,1665,295255.4705,592811.423,297555.9526
"UZBr101","UZB","Uzbekistan","Western",0.710086348,1666,829602.71,3450532.766,2620930.056
"UZBr102","UZB","Uzbekistan","Central",0.703348329,1667,1125222.372,6251989.832,5126767.461
"UZBr103","UZB","Uzbekistan","Southern",0.67967613,1668,1216163.309,5290077.056,4073913.747
"UZBr104","UZB","Uzbekistan","Central East",0.729788178,1669,692364.0623,1996947.406,1304583.344
"UZBr105","UZB","Uzbekistan","East",0.702466834,1670,1024648.61,8978745.416,7954096.806
"UZBr106","UZB","Uzbekistan","Tashkent",0.794394352,1671,487424.9814,5104707.096,4617282.115
"VCTt","VCT","Saint Vincent and the Grenadin","Total",0.727687988,1672,30524.78834,99192.88041,68668.09207
"VENr101","VEN","Venezuela","Federal District",0.771760246,1673,24021.31186,2058024.03,2034002.718
"VENr102","VEN","Venezuela","Amazonas Federal Territory",0.707685267,1674,46655.09088,170163.7164,123508.6256
"VENr103","VEN","Venezuela","Anzoategui",0.738020651,1675,289968.5707,1670036.175,1380067.604
"VENr104","VEN","Venezuela","Apure",0.65248527,1676,104091.8357,501809.0956,397717.2599
"VENr105","VEN","Venezuela","Aragua",0.7511637,1677,156221.5939,1751602.45,1595380.856
"VENr106","VEN","Venezuela","Barinas",0.671397898,1678,251012.7583,958193.4612,707180.703
"VENr107","VEN","Venezuela","Bolivar",0.729208876,1679,213237.686,1532143.098,1318905.412
"VENr108","VEN","Venezuela","Carabobo",0.747271313,1680,129954.2326,2539089.564,2409135.332
"VENr109","VEN","Venezuela","Cojedes",0.702213197,1681,98866.74055,369603.6255,270736.8849
"VENr110","VEN","Venezuela","Amacuros Delta Federal Territory",0.710450033,1682,54553.88231,218142.864,163588.9817
"VENr111","VEN","Venezuela","Falcon",0.715794383,1683,245699.7985,986942.058,741242.2595
"VENr112","VEN","Venezuela","Guarico",0.686656021,1684,202533.9388,833458.1992,630924.2605
"VENr113","VEN","Venezuela","Lara",0.705808937,1685,212141.2019,1975983.038,1763841.836
"VENr114","VEN","Venezuela","Merida",0.713543039,1686,169471.6687,917614.5204,748142.8516
"VENr115","VEN","Venezuela","Miranda",0.758502089,1687,208379.0541,2962131.147,2753752.093
"VENr116","VEN","Venezuela","Monagas",0.716608081,1688,189062.2775,1072719.712,883657.4348
"VENr117","VEN","Venezuela","Nueva Esparta",0.7459697,1689,42580.75137,558585.6626,516004.9113
"VENr118","VEN","Venezuela","Portuguesa",0.670676631,1690,206223.6251,985579.2579,779355.6328
"VENr119","VEN","Venezuela","Sucre",0.693844002,1691,172434.5654,974976.2863,802541.7209
"VENr120","VEN","Venezuela","Tachira",0.723181798,1692,186362.7877,1307727.392,1121364.604
"VENr121","VEN","Venezuela","Trujillo",0.693269091,1693,215670.1795,750612.4348,534942.2553
"VENr122","VEN","Venezuela","Yaracuy",0.691463111,1694,114899.7114,670732.3858,555832.6744
"VENr123","VEN","Venezuela","Zulia",0.711730447,1695,428199.2562,4172337.139,3744137.883
"VENr124","VEN","Venezuela","Vargas",0.745510949,1696,13965.36933,353751.2885,339785.9192
"VNMr101","VNM","Vietnam","Red River Delta",0.73615401,1697,695458.9745,17565478.32,16870019.35
"VNMr102","VNM","Vietnam","North East, North West",0.650307838,1698,4166675.532,14126572.45,9959896.914
"VNMr103","VNM","Vietnam","North Central Coast and South Central Coast",0.694483818,1699,3638218.391,19116776.68,15478558.29
"VNMr104","VNM","Vietnam","Central Highlands",0.644676095,1700,1911283.748,5834125.448,3922841.701
"VNMr105","VNM","Vietnam","South East",0.725664531,1701,1309152.689,17160049.21,15850896.53
"VNMr106","VNM","Vietnam","Mekong River Delta",0.654121932,1702,3370439.087,18012718.84,14642279.75
"VUTr101","VUT","Vanuatu","Tafea",0.539522211,1703,34225.86134,34225.86134,0
"VUTr102","VUT","Vanuatu","Shefa",0.587704095,1704,30683.32302,87992.85983,57309.5368
"VUTr103","VUT","Vanuatu","Malampa",0.565931955,1705,30634.60494,30634.60494,0
"VUTr104","VUT","Vanuatu","Penama",0.538557237,1706,30742.38902,30742.38902,0
"VUTr105","VUT","Vanuatu","Sanma",0.567301413,1707,34925.32491,49934.09183,15008.76692
"VUTr106","VUT","Vanuatu","Torba",0.543190983,1708,8029.494174,8029.494174,0
"WSMt","WSM","Samoa","Total",0.706888112,1709,81393.8862,181496.7742,100102.888
"YEMr101","YEM","Yemen","Ibb",0.457587352,1710,543314.9436,3110082.82,2566767.876
"YEMr102","YEM","Yemen","Abyan, Aden (town and countryside), Lahej, Ad Dali (Al Dhalih)",0.512019469,1711,831731.0543,3237476.483,2405745.429
"YEMr103","YEM","Yemen","Sana a (capital",0.543,1712,0,2495000,2495000
"YEMr104","YEM","Yemen","Beida (Al Bayda), Dhamar, Raimah",0.415394583,1713,1133471.696,3317063.698,2183592.002
"YEMr105","YEM","Yemen","Taiz",0.478325415,1714,543526.5003,3475683.902,2932157.401
"YEMr106","YEM","Yemen","Jawf, Hadramet, Shabda (Shabwah), Marib, Mohra (Al Mahrah)",0.513871833,1715,1301310.185,3288893.281,1987583.096
"YEMr107","YEM","Yemen","Hajja, Sada, Amran (Omran)",0.400711463,1716,1224395.444,4402489.082,3178093.637
"YEMr108","YEM","Yemen","Hodeida (Al Hudaydah), Mahweit (Al Mahwit)",0.41365464,1717,1077107.568,3872556.933,2795449.365
"ZAFr101","ZAF","South Africa","Western Cape",0.740808381,1718,837052.1076,6479123.092,5642070.984
"ZAFr102","ZAF","South Africa","Eastern Cape",0.669123225,1719,3507507.445,6822859.107,3315351.662
"ZAFr103","ZAF","South Africa","Northern Cape",0.694377693,1720,448180.5489,1261907.016,813726.4666
"ZAFr104","ZAF","South Africa","Free State",0.705151636,1721,431537.6125,2838797.389,2407259.776
"ZAFr105","ZAF","South Africa","KwaZulu Natal",0.700612097,1722,3761052.299,10734180.31,6973128.01
"ZAFr106","ZAF","South Africa","North West",0.671051449,1723,1153120.135,3850624.067,2697503.932
"ZAFr107","ZAF","South Africa","Gauteng",0.726362815,1724,563123.4054,13599654.44,13036531.04
"ZAFr108","ZAF","South Africa","Mpumalanga",0.672988813,1725,984065.3044,4453665.284,3469599.98
"ZAFr109","ZAF","South Africa","Northern Province",0.705115394,1726,2343607.039,5791643.946,3448036.907
"ZMBr101","ZMB","Zambia","Central",0.575385705,1727,1008228.357,2020222.984,1011994.627
"ZMBr102","ZMB","Zambia","Copperbelt",0.673503251,1728,448057.88,2347047.508,1898989.628
"ZMBr103","ZMB","Zambia","Eastern",0.508564797,1729,1492685.517,1937857.239,445171.7214
"ZMBr104","ZMB","Zambia","Luapula",0.529487127,1730,582345.8904,1270862.635,688516.7448
"ZMBr105","ZMB","Zambia","Lusaka",0.675162927,1731,260124.2565,2451127.715,2191003.458
"ZMBr106","ZMB","Zambia","Northern",0.541246657,1732,1518148.354,2305331.599,787183.2452
"ZMBr107","ZMB","Zambia","North-Western",0.565489174,1733,472477.8203,873381.1002,400903.2799
"ZMBr108","ZMB","Zambia","Southern",0.59181357,1734,1326509.878,1980165.274,653655.3959
"ZMBr109","ZMB","Zambia","Western",0.53290819,1735,738892.1654,1051878.213,312986.0477
"ZWEr101","ZWE","Zimbabwe","Manicaland",0.525342676,1736,1399119.018,1909117.918,509998.9
"ZWEr102","ZWE","Zimbabwe","Mashonaland Central",0.518664324,1737,1085818.745,1276544.979,190726.2337
"ZWEr103","ZWE","Zimbabwe","Mashonaland East",0.538256206,1738,1086805.739,1504596.873,417791.1336
"ZWEr104","ZWE","Zimbabwe","Mashonaland West",0.547434567,1739,1209365.541,1691043.783,481678.2419
"ZWEr105","ZWE","Zimbabwe","Matebeleland North",0.527766685,1740,729605.1348,812922.1485,83317.01364
"ZWEr106","ZWE","Zimbabwe","Matebeleland South",0.536535845,1741,661870.397,735678.1269,73807.7299
"ZWEr107","ZWE","Zimbabwe","Midlands",0.560737286,1742,1331375.875,1754356.884,422981.0095
"ZWEr108","ZWE","Zimbabwe","Masvingo",0.558965412,1743,1412905.892,1629597.645,216691.7527
"ZWEr109","ZWE","Zimbabwe","Harare",0.645072676,1744,29083.05909,2190454.405,2161371.346
"ZWEr110","ZWE","Zimbabwe","Bulawayo",0.670522194,1745,19506.98617,648412.735,628905.7488
"MDVr101","MDV","Maldives","Male",0.751,1746,0,180370,180370
"MDVr102","MDV","Maldives","North",0.677,1747,60712,60712,0
"MDVr103","MDV","Maldives","North Central",0.674,1748,57391,57391,0
"MDVr104","MDV","Maldives","Central",0.669,1749,33826,33826,0
"MDVr105","MDV","Maldives","South Central",0.679,1750,54484,54484,0
"MDVr106","MDV","Maldives","South",0.683,1751,68143,68143,0
"ITAr113","ITA","Italy","Provincia Autonoma di Bolzano",0.879,841,248121.1309,520000,271878.8691
"ITAr114","ITA","Italy","Provincia Autonoma di Trento",0.906,1752,256709.9393,538000,281290.0607
"CZEr101","CZE","Czech Republic","Praha",0.951,1753,0,1260009,1260009
"BHRt","BHR","Bahrain","BHR",0.834,154,28870.4918,1265561.45,1236690.958
"MLTt","MLT","Malta","MLT",0.877,1070,32712.19843,442502.9393,409790.7409
