GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est
MNEr102,62517.556038229,42446.8229967234,43188.5426069583,43591.0085271188,41217.4845484675,37322.0293147399,42062.5559677632
MNEr103,30856.8681312092,21135.4810348802,20988.0230132565,20565.4317200769,18878.9011282945,16396.015436461,18032.2795358219
MNGr101,124741.490755725,75930.5995283973,61638.5068727138,47880.3216344769,34670.2801494649,21821.1508729572,17452.6501862646
MNGr102,183690.032480369,111812.791470789,90766.7469812612,70506.9162066585,51054.2630858081,32133.0768802646,25700.1728948499
MNGr103,140998.424640131,90369.8865664612,77162.3114553613,64572.9226994091,51631.8353400825,34076.4608377516,31958.1584608028
MNGr104,68186.2213488761,42374.2078048348,34732.0852292546,27812.1426846069,20826.8524474856,13212.9900503282,11067.5004346137
MNGr105,313512.859887996,213807.991740599,202522.334432968,183903.766729958,163239.749133413,129047.058845863,133645.239229202
MOZr101,746051.766478398,309086.025519375,209814.361660516,139957.11884664,88788.8873956987,57862.8884175535,56355.9516818183
MOZr102,994445.455998281,410516.633655626,278393.888642662,185649.952730203,117452.891434546,76697.8310898925,74784.3464487891
MOZr103,1915192.86258369,793456.133470878,538615.396377336,359284.55252927,227930.354242936,148540.082451482,144671.618344402
MOZr104,2367266.03633725,980748.097377062,665753.282294657,444092.151343845,281732.350193552,183602.340574597,178820.741879035
MOZr105,1559591.19467935,643814.221541206,436605.803526734,291155.266308706,184201.651449111,120285.392524341,117284.469970551
MOZr106,812590.70771991,346831.709776294,237322.310308341,158163.629312331,101465.51090265,65442.6491950474,63496.4827854275
MOZr107,1177220.97505779,496384.718984426,338327.169769715,225169.967408839,143947.257465627,92977.0452301945,90635.8660834049
MOZr108,744077.309561271,312631.361296309,212889.978873964,141166.937261484,89681.1131169749,58151.3312617716,56620.968628225
MOZr109,702638.870457925,291100.250148059,197605.223534129,131812.987137798,83622.2449326994,54495.8357930783,53076.5879963113
MOZr110,794233.026170155,359899.045213239,253581.289744105,171921.113921831,118539.268563855,77039.3399120493,70943.9164747649
MOZr111,521596.97644773,277803.505773129,206822.738759982,148946.119691827,107381.233888861,69164.8028635118,56350.6225749587
MRTr101,199925.402947949,84953.5008019826,58331.9847716012,38644.0844043665,24907.516538841,15999.4959326207,15533.0146026389
MRTr102,143293.674914919,60953.1362105524,41966.8205284709,27756.9179941378,17936.9661479074,11562.3649798336,11211.1192241788
MRTr103,192196.647213117,83659.9075490187,58146.8409472065,38712.253682782,25889.4993601434,16740.1964380889,15909.6548096434
MRTr104,166803.221566166,68870.6967920358,46938.5945700575,31120.1161614678,19727.2351944108,12851.6521089889,12595.4836068729
MRTr105,163863.2822685,74330.7486829865,52570.3156870391,35737.2947761725,24730.5695938989,16068.0447588291,14710.744232574
MRTr106,537552.420782807,287273.130431408,213862.157541416,153866.42202941,110840.253455675,71215.1202948748,57902.4954644085
MRTr107,37837.4715965654,18804.0712221891,13756.2709830741,9650.32174361915,6927.04825597519,4425.9862633433,3767.82993523379
MRTr108,43845.5517534168,26385.6459533317,20810.4988368884,15948.7221180155,11603.1084208616,7359.10515703291,5875.36776045309
MRTr109,44930.7405348535,21211.7520323139,15123.623565288,10377.7229514531,7327.61356206453,4724.108167545,4219.43918648207
MRTr110,134681.840944336,55055.1868683465,37456.8320238408,24852.5490139733,15723.8726711967,10255.2304160802,9990.48806222669
MRTr111,24495.1833443208,13215.6999636331,9838.54659994017,7069.63166582787,5102.50085394164,3271.97605397231,2637.46151836412
MRTr112,4075.54035657203,1960.97266884599,1417.73163810494,982.023710393534,693.381345700874,447.433064258081,396.917216124558
MUSr101,140666.487855121,96677.9641212655,89705.0418487376,80311.5279318057,70636.2769919504,54362.2859277909,56330.4153233292
MUSr102,144610.472632774,98267.9932682689,94415.7624735812,87915.5690388751,78383.2966141893,64002.4845066609,67393.4214656507
MUSr103,11715.7070430365,7402.39357686388,6171.65456690655,5051.3782851442,3880.70679292609,2476.50462534444,2227.65510977834
MWIr101,493030.874635708,232791.646155659,165152.537357553,114506.216255853,81165.3521973594,52493.751445528,47112.6219523385
MWIr102,331667.293308384,142681.385911664,97787.8642604364,66411.1944296434,43443.5475906221,27970.2020597522,26256.5124394977
MWIr103,293261.431650353,121285.059243998,82218.3465337467,55473.1404030776,35695.6670008433,22992.2921591619,21913.0630088198
MWIr104,516822.420260537,213743.885471651,144895.578686435,97761.7906358489,62907.4232788489,40519.9279501679,38617.9737165116
MWIr105,451475.593617544,203831.964589755,142142.772769446,97363.6382275123,67246.8953601953,43532.3472236757,39815.7882118722
MWIr106,234340.740526628,96917.0423744675,65699.4276511774,44327.7410474277,28523.863473949,18372.7902460987,17510.3946802522
MWIr107,339785.412802417,143885.57051859,98035.4688256966,66319.5465107043,42945.7555203443,27489.5764939719,26274.6693282757
MWIr108,408345.03964488,176911.731506886,121732.520321381,82674.1623559652,54702.5436716171,35199.6471611795,33023.355338091
MWIr109,1083736.10975698,469057.562265673,323133.680793665,219867.745109863,145952.599569185,93917.3374615602,87866.9650430698
MWIr110,343477.317702685,143815.751628003,97603.632957219,65789.9782152304,42295.6084698629,27142.4923723512,25927.2186546487
MWIr111,432004.094817137,195040.982507662,136012.357596192,93164.4832969886,64346.6326198658,41654.859140759,38098.5900213949
MWIr112,1544725.30155482,646784.573105928,438954.171300459,295878.180886972,190216.62619541,122068.307145459,116602.839810947
MWIr113,1077124.20893239,452006.947987772,306300.979572024,206594.344174427,132876.396580766,84966.4997761806,81315.6229764373
MYSr101,746280.223776658,511964.155813849,503058.217781346,489213.355622535,448227.157387276,389803.728129589,421371.161488746
MYSr102,500117.439717172,339938.432383833,325027.580073221,296673.308196917,263266.5249211,209976.550121988,217568.16458577
MYSr103,443993.540237874,300752.425157708,270106.882951192,236619.938859368,202878.056873548,146966.0347447,147134.121175611
MYSr104,165700.661309685,114046.854385598,114215.10962583,113463.050314091,105748.977990897,93061.032687717,103210.313686182
MYSr105,237121.519771048,162416.916803493,161283.766477246,158036.337436338,145076.088348086,125996.199029381,138570.17213441
MYSr106,394793.460331848,269239.344555212,255027.79450208,231582.221097147,205560.899310817,162503.493239821,168293.786963074
MYSr107,328389.584656451,221267.818346713,229041.586133069,234641.681216451,223575.577267333,206237.281346881,235976.471033101
MYSr108,599174.781402709,411714.50883807,398183.023791222,373420.063727027,339894.376945193,279787.575152206,295573.670143573
MYSr109,61843.5281274853,42175.7517564502,39949.5436660039,36276.8461063376,32200.6632221161,25455.8151660973,26362.8519555096
MYSr110,954156.728339017,648049.222871171,683384.968602081,746626.60396679,755765.702029,711764.451669036,901802.322522905
MYSr111,287348.246929689,196944.018742059,184294.05190951,165077.678943639,145402.786938316,112574.446022742,115564.770514044
MYSr112,1054999.09748336,654310.813310811,538320.293135611,434100.585667177,325642.824837205,208433.876829388,178172.508736449
MYSr113,773287.380158911,497307.67297167,428421.121412299,359532.409582223,288889.46638609,192566.234214179,184079.715274629
MYSr114,313025.400059544,211336.460503132,224200.738335091,246195.515102142,247584.166292924,234346.106586597,298098.613120571
MYSr115,23288.7976773657,15840.1979136514,14376.0358146267,12522.1599992049,10811.1577893419,7873.8042617074,7916.84654410188
NAMr101,44831.8846782742,24187.8057569076,18006.8293578463,12939.0708003724,9338.76373322774,5988.47745125251,4827.1682221191
NAMr102,53450.8937346625,33090.0250612578,27053.8860813185,21733.6626429709,16251.7943614018,10267.3542345401,8598.38388384829
NAMr103,26684.3011043325,16226.7108877837,12898.2820378919,9936.55237768752,7227.63579065337,4579.95769259625,3653.56010905475
NAMr104,26602.6297875454,16284.8309746313,13242.8319759439,10352.7015211764,7521.0693313033,4713.08923462357,3785.84717477611
NAMr105,124649.769623885,79230.1033261022,68106.073709474,56759.2461886286,44869.7246948617,29545.2335591595,27388.8488978887
NAMr106,28291.927821156,14060.2266302154,10285.8729539614,7215.76243604471,5179.50965015073,3309.40939275929,2817.29111571243
NAMr107,108815.977940016,53790.2611121668,39208.8771497102,27388.1921963266,19577.5438873638,12514.161016574,10752.9866978426
NAMr108,96772.1980866767,46477.6473438169,33467.5127057261,23075.9617197336,16280.3344774979,10469.9883967962,9275.3572697525
NAMr109,24850.1373117971,12979.3630907613,9603.3896983464,6842.39324403778,4923.92501157948,3182.91714364914,2596.87449982875
NAMr110,97423.7987118555,54412.8393114878,40828.4566258099,29630.2122826035,21473.8936561854,13713.8551105422,10790.9443015157
NAMr111,59910.2927819536,36431.4207209046,28958.5944279745,22309.0632901689,16227.1357472078,10282.6978761626,8202.79515562797
NAMr112,70633.488087927,39203.9783329946,29430.9538875776,21248.5169290231,15445.8721864082,9854.33460478139,7754.85597128802
NAMr113,48881.5032815625,28469.9011906154,22133.1821596244,16548.9094290502,12091.8731573476,7733.40256266909,6114.22821913091
NERr101,177476.311302685,74969.9982924197,51283.2763423502,33895.566958947,21683.7186472111,13943.7639330801,13579.3645233073
NERr102,279017.968908819,112857.36821921,76458.6240741009,50508.1234807994,31702.1216488052,20853.0060637319,20451.7876045344
NERr103,1143417.89853051,462490.409874152,313328.061290249,206982.699483446,129915.551519485,85455.787900271,83811.5914018829
NERr104,2109561.38266695,853276.750152503,578078.040455103,381874.999745583,239689.120526802,157662.592400794,154629.114052263
NERr105,1694258.84819811,705684.048420895,482715.860464205,318979.171637113,204055.550340379,132387.358975633,128824.161963664
NERr106,2052984.54220807,830392.513193435,562574.424709984,371633.401130175,233260.839632397,153434.200939951,150482.078185986
NERr107,1933513.16910642,782068.65506158,529835.971199912,350006.568676918,219686.459392907,144505.251749065,141724.924813202
NGAr101,1330476.94616649,754014.316623785,574194.637581995,424317.818401617,308083.780729429,198538.114790299,156874.385706388
NGAr102,1625517.38440236,982136.078412141,786154.51196639,607947.677436816,441564.154256052,280313.132962804,226001.060563439
NGAr103,2987414.35783742,1208881.52919089,820455.211279611,543747.824837415,341993.761563841,225092.424509075,220128.890781741
NGAr104,969826.281385099,577288.03599166,453840.102524898,345855.378014159,251466.709747313,160962.370539824,128386.121797048
NGAr105,2282850.52893789,1133031.97819818,827326.682443837,577402.085184585,413894.641736155,264738.76274982,225924.320749537
NGAr106,2967926.88554946,1262473.39127334,869225.072365772,574906.765589667,371513.984180905,239481.986239512,232206.914801348
NGAr107,1088080.20905002,580068.807754114,431683.710419992,310307.639022424,223516.142893933,143460.415509866,116386.075349654
NGAr108,1704058.56898158,756050.046369131,527089.101581722,351981.039226185,238772.774715648,153576.258045515,144410.211080222
NGAr109,1421864.31390507,812932.257577153,621665.543209369,460513.107108701,336520.348234391,215845.641873506,170114.788091814
NGAr110,3965198.49389353,1905443.87971794,1375727.27189319,948021.074295486,668983.217646529,430452.385521229,382242.677032088
NGAr111,6637173.04925775,2817585.78460012,1938493.45305649,1283025.16837745,829664.141450922,533804.839651479,517325.563605789
NGAr112,4256207.29259844,1722308.91470792,1168912.99137577,774684.452906915,487242.868794703,320692.044674282,313620.434941967
NGAr113,1028796.58111211,583044.564046934,443998.283276788,328105.437778783,238227.006656355,153520.38553184,121303.741597187
NGAr114,3075496.44556866,1872065.88236774,1519694.91184304,1180487.40725635,854794.364894625,537999.59854109,430294.389528501
NGAr115,3186266.5990725,1395566.08511568,969983.654342698,645938.453226085,434710.321513079,281228.625077199,266410.261652763
NGAr116,1413466.56601488,812573.16019869,624043.76799578,463468.102706414,338527.105455325,216806.520063152,171068.777565759
NGAr117,1207945.6908276,670450.773034015,503316.413896906,363383.64642193,264149.134549605,168524.892994115,132620.448275826
NGAr118,2368641.49875277,1340243.8305201,1016764.71219676,743520.160494718,540627.944771138,345781.465932514,272965.387331997
NGAr119,1429109.0246087,687625.073700892,497134.833966704,344351.625580158,243137.70738119,156894.687353158,139181.047409202
NGAr120,1771064.58845377,1054224.26418745,828787.742536862,631589.620207399,459220.164844764,293944.142377246,234454.47739251
NGAr121,2340033.3958533,946498.218856172,641233.732845564,423595.283734493,265875.433283837,174887.41239103,171522.5230356
NGAr122,873777.171754204,496926.066343143,378515.157881734,278930.971754804,201918.916091221,129700.936076387,102027.780098507
NGAr123,1332648.39254048,796941.424469511,627009.131956805,478823.108734998,348664.229763718,223542.524072294,177576.188462198
NGAr124,1349139.83812066,744264.242816376,557296.276243016,401541.69210959,291878.330564067,186829.115695286,148107.504451005
NGAr125,3120953.13900773,1262365.14078775,855227.295007147,564958.189392829,354603.81444242,233251.12352753,228763.297834592
NGAr126,2748368.64497972,1111661.92407475,753128.860715854,497512.556034542,312270.630668171,205405.222621565,201453.160905404
NGAr127,1124264.36868369,592401.747504782,438078.889182866,313006.630962285,225764.071739809,146235.148396968,119107.143529604
NGAr128,1186912.98020956,709789.713824179,558440.832251898,426460.097174206,310535.098648501,199096.419532247,158156.858359412
NGAr129,1677691.7026634,721251.111633769,498819.504106629,332689.949673795,219121.091956078,142220.653910659,135569.986055667
NGAr130,2612171.72279215,1056572.90504935,715807.145149242,472858.047257,296795.887545824,195226.253663594,191470.038542838
NGAr131,509386.138631983,301411.886241051,235891.156836738,178607.793988285,130040.0210443,82819.6604745153,65482.3427831281
NGAr132,1795351.29857626,860225.194130567,617253.382945004,424698.967191285,300578.859464691,193872.87387289,172161.423819303
NGAr133,576716.902856402,335895.423360938,261133.136432607,195248.409947589,142663.117311868,91240.7286002297,72137.2814903675
NGAr134,1470886.87939085,595206.344697365,403960.301734851,267720.324484761,168384.454402208,110826.773323921,108382.921966041
NGAr135,1203773.29703384,585632.009888628,425759.238675662,294365.171876753,207085.265229162,133255.947535982,116107.06975997
