"GDLcode","X1","X2","X3","X4","X5"
"RUSr107",5182146.14214881,4511416.57043297,3911693.451705,3304910.73664813,2286547.03906509
"RUSr103",3211676.2444642,3388198.90862534,2902994.65223593,2553090.97101001,1945408.68366452
"RUSr106",2272763.1407881,2210105.84851765,2623883.48315226,2835560.05414717,2302857.46339482
"SRBr101",212265.262145558,341997.729882108,357234.96787319,440297.890951516,440493.803147628
"SRBr104",392723.231132659,319183.117348552,319784.793656146,310819.016456487,286921.415406155
"SRBr103",455393.033583798,395290.795101092,409771.564225605,378519.742223645,410140.50986586
"SRBr102",450922.002028381,462483.903990184,429066.654387063,393607.064961169,367352.692633203
"SVKr101",100353.171034468,85137.0645253215,107493.911362082,145611.338317649,172617.428160479
"SVKr103",292856.512413095,286616.024313319,261727.28382141,260702.12987793,250073.431574246
"SVKr104",325551.157698105,330661.882344965,349033.593452591,309548.465528504,312600.107975836
"SVKr102",368213.809443565,383155.016879394,367625.836831325,370263.905426329,343924.911419387
"ZAFr102",2366166.23050943,2037214.36612402,935420.956279032,728744.243481172,755313.310606346
"ZAFr104",519219.891227054,578311.810470345,665714.826578353,576112.905091453,499437.955632796
"ZAFr107",2093090.6482569,1875379.21604977,2763900.80505882,3308869.77705136,3558413.99358315
"ZAFr105",2304873.82306171,2411997.57774355,2264103.09588481,2014371.18190434,1738834.6314056
"ZAFr108",713414.258455325,831149.589019671,1048255.7065834,869887.024410029,990958.705531574
"ZAFr106",828238.254838367,733232.267087096,658023.232919178,820217.739985579,810912.57216978
"ZAFr103",203612.988162154,241998.29878206,261856.584718922,288388.672842816,266050.471494048
"ZAFr109",1510269.21374665,1464637.78253906,1142595.3843221,750437.120102924,923704.445289263
"ZAFr101",623890.092182847,977648.473567632,1416992.09169382,1796651.63025487,1663940.80430084
"ESPr115",2152577.81322509,1941313.94035423,1567750.14757045,1255405.12809181,1095183.49375843
"ESPr107",154181.258490032,293838.679233768,260012.857440588,334298.626847454,284812.522988159
"ESPr119",546400.21948259,431079.564663706,478450.988544128,312313.735383945,247639.50292563
"ESPr103",85582.0697002343,134296.010584974,107504.094595373,139500.836942136,81584.0865772828
"ESPr109",402588.952255452,476988.472221751,547348.885611313,567337.33922679,383555.001684694
"ESPr110",557388.250724262,486509.28774074,378582.898243756,317470.781089981,311088.036201262
"ESPr112",1081013.74826823,1370535.30258928,1409443.48532298,1707431.67273267,2086942.94108684
"ESPr117",NA,NA,NA,NA,NA
"ESPr118",NA,NA,NA,NA,NA
"ESPr108",1089021.32357132,1039990.91096927,1263085.26390818,1413297.98325852,1925682.7202927
"ESPr105",61809.0112122476,79645.1207434046,119403.312151084,172866.156767369,189131.306025894
"ESPr113",1227470.87680209,1060156.60524817,982259.093620628,945727.500303125,675655.31102599
"ESPr111",332623.720448469,284630.161807085,212769.816200178,129848.908358831,68643.4221854368
"ESPr101",480567.047303165,452421.668261861,526404.043461253,535444.125429901,526273.622543821
"ESPr114",197541.049541639,135071.898514733,243793.55605831,283353.245494141,228179.761391177
"ESPr106",39467.1615443914,64376.4600575714,74452.2687352979,74726.3062838006,67048.7156789386
"ESPr104",203871.368323729,306671.718716342,383684.111729655,508066.67107865,651451.611151624
"ESPr102",171531.621753037,182161.250870695,255362.762288289,213485.943898374,197643.128189606
"ESPr116",317466.03412144,386908.887464434,320665.685008607,264829.858046587,179426.105358934
"CHEr106",125914.360258247,145655.157781974,191852.31763372,174051.658777899,162288.95974816
"CHEr105",215970.310040492,257318.039664905,267867.810711219,220445.170082375,178385.644501009
"CHEr102",435945.517082045,360689.895145214,349585.858097932,395752.185883125,279560.903791683
"CHEr101",335655.064945493,322510.184296068,298344.209198246,297114.193474096,339822.223086098
"CHEr103",198094.733022835,212203.451822668,214139.23892897,221748.357625008,242168.647600519
"CHEr107",112824.317304933,88587.6103171554,60832.8144883581,33968.4409815304,56104.5123080227
"CHEr104",224914.12561593,262367.173090642,264324.464978976,304661.446582495,387859.890731956
"USAr101",1350414.26574435,1091979.34734601,939328.826944333,944713.237457003,578518.899508309
"USAr102",72429.960235129,100826.329832764,146466.900393433,200919.478710669,198861.553828005
"USAr103",1540519.65896761,1679807.96494311,1328211.23740907,1307703.12561712,1060394.04906309
"USAr104",823698.151132468,678845.86643894,624714.042426342,499177.577195846,386557.748806405
"USAr105",6819889.59234046,7367179.31181262,7590788.68822677,7851173.43668785,9738295.3009323
"USAr106",847682.905658531,1017123.51806422,1232051.53716254,1244766.56074204,1176466.15437267
"USAr107",512831.394910807,536236.08037895,615832.853946369,889307.826137394,1053817.44462648
"USAr108",171785.878412596,185324.281001047,185856.197153644,225283.602941597,183938.243091117
"USAr109",132181.103342777,129004.222381993,98762.6521318897,99239.0799502122,216741.052393128
"USAr110",4892043.54514562,4548105.51209774,3797516.0558751,3505343.8350191,3474636.32186244
"USAr111",2663507.17639223,2174946.94781095,1926107.63916279,1993531.14268171,1550153.15395232
"USAr112",178585.317357704,239498.936119565,294156.822498593,304170.87902764,390621.556996499
"USAr113",301398.056039657,416524.500238347,401295.197295607,324694.300967221,227036.835459168
"USAr114",2218454.60874593,2596902.94613416,2608869.23850561,2705567.36375448,2897591.70285982
"USAr115",1321584.04566006,1469420.9408785,1495165.92627388,1395300.87143982,1002014.04174774
"USAr116",543640.463536715,637923.128721986,741791.630095758,703826.185093155,532065.526552387
"USAr117",593861.985727297,599667.792569033,634188.561363766,609186.432381125,506931.215958779
"USAr118",1290146.7199862,1023481.81358894,829350.062252483,788534.978862466,550588.335309912
"USAr119",1310643.2259105,924152.667644816,907312.445330348,891551.029712767,686888.452401573
"USAr120",300469.475345594,269796.37920073,263623.797975873,293933.750894929,202534.126582874
"USAr121",815623.206161757,1041637.02724006,1139354.17759319,1239739.24654203,1779683.57546297
"USAr122",1119590.74511335,1072733.03294219,1252597.19999414,1289742.05754901,2059204.03740131
"USAr123",2108933.70480077,2042298.87582325,2109042.71779824,2090597.19893176,1705135.36264598
"USAr124",785619.7016273,970673.198688936,1177755.15956399,1407723.90431045,1208765.19880932
"USAr125",914916.823665797,726164.999632015,624030.655129616,453875.262126933,310506.658445639
"USAr126",1038929.97769193,1190153.99568692,1454425.68025001,1391840.86175205,1071290.91761909
"USAr127",222601.581260227,228519.280737397,216008.232432907,213624.996010278,162386.673559191
"USAr128",310896.515157308,362260.960965823,432003.335660687,512754.347830111,297080.699386071
"USAr129",562586.629096982,617652.737648407,731511.89737015,522743.853542727,467986.569341733
"USAr130",156084.333538796,167699.10896253,249767.279892094,343500.325698324,430331.476908256
"USAr131",1305822.86062323,1541939.16791659,1590602.77539462,1889268.22282111,2605083.02124445
"USAr132",531099.540207533,547167.52431639,416463.150528912,357891.849132048,265931.238815116
"USAr133",3940343.76111369,3673977.78220989,3676217.0402339,4021481.91529048,4404797.09115205
"USAr134",2320442.59942065,2405039.9772273,1965870.22082656,1769390.72059247,1662466.11193302
"USAr135",139378.327387241,132794.544211549,182480.401332312,169646.816028603,137413.276340294
"USAr136",2393158.84858903,2274745.4310949,2540159.80606251,2568297.72078577,1992733.31346779
"USAr137",968833.902497365,892213.416996824,845567.778861568,654406.372724603,597231.350919641
"USAr138",779512.125198845,848871.291148015,904777.494332188,866408.119841477,666084.488479474
"USAr139",2468845.23061485,2350827.16003944,2696504.70451528,2660031.22271362,2756192.71211682
"USAr140",202332.109666671,192948.478128396,223347.610480475,211185.390455683,214125.601268774
"USAr141",1275913.58900407,1060422.92057213,890463.520291424,1052909.68814868,661455.233983689
"USAr142",167342.347646852,170531.532924313,175241.457939867,191882.098650499,159270.586638469
"USAr143",1595716.19409578,1484532.75325074,1195927.91986337,1300124.42057349,1090847.24221661
"USAr144",5554754.94475668,5648925.66019635,5411316.24587571,5374473.71375315,5821852.66541811
"USAr145",359109.699943862,609953.709734872,743496.34507421,752836.908064712,553148.754182344
"USAr146",110180.372302682,124224.455438682,123815.1783645,144347.298637011,130431.732557126
"USAr147",1633892.02213632,1382209.46613894,1648150.06195345,1536355.18437964,2226204.53439164
"USAr148",993074.967010799,1359689.54146913,1541532.77025407,1501106.2192122,1793439.9240538
"USAr149",497859.127363183,445307.481695694,374215.429610166,324726.004560724,224295.659770232
"USAr150",1114767.08053152,1162993.61527839,1374288.55380304,1163399.58235955,1008451.0090275
"USAr151",98961.1270322301,105559.170431204,131728.595101697,156990.269351733,99572.2610831352
"URYr105",40941.6755135377,35106.0717179906,32573.1593043075,22351.8907746028,12366.4613895614
"URYr106",30856.9987189468,35251.9145209637,31492.0323509763,33679.9295237688,25147.7343853444
"URYr103",174471.816165378,171047.584484578,163505.580834485,163089.654251214,140788.678564345
"URYr107",62427.1015674246,73981.161291799,67499.5676583602,61394.330962703,36299.2827197133
"URYr104",55080.5721333939,67389.9682863427,74577.3600164509,69431.9407162486,52824.9389475639
"URYr101",208892.08287314,208842.154631232,243161.099833175,282837.729455195,379998.088207258
"URYr102",102494.588381822,80740.4317429096,60404.0671292669,41045.126997596,24537.0880484055
"VNMr104",1772597.35200761,1244925.2952284,987863.041743995,940043.863693225,888695.895326773
"VNMr106",4484551.04783828,4622701.36921756,3250010.34227931,2986045.5247527,2669410.55591216
"VNMr103",5077616.62851815,4334223.62442034,4048331.65296284,3166368.77853729,2490235.99556139
"VNMr102",3955412.66338755,3750141.31665487,2586800.5573391,2010829.2268169,1823388.68580157
"VNMr101",2107253.98929349,2622694.6190304,3975471.23019882,4038709.57162789,4821348.90984941
"VNMr105",1451521.7432528,2073109.75676288,3428546.8984357,4976119.70863982,5230751.1029088
"SWEr101",391900.764541298,377540.461550667,436675.098029917,356991.469131239,654087.11374688
"SWEr102",358213.669933852,348079.533969617,327710.025115802,315056.191467578,279514.794513152
"SWEr103",161183.247082747,190222.338049478,163760.966515249,147025.967230351,137645.534822176
"SWEr104",296176.02140894,307911.535429019,255264.557804248,317717.945270298,282465.991087495
"SWEr105",382409.211625304,362272.92039836,411061.702388745,412536.946328105,385122.846259486
"SWEr106",183551.239159557,164419.246231227,164625.210042086,201841.587810617,112586.195956513
"SWEr107",72943.5137997043,100120.693226004,74858.769004459,73597.0218379447,37213.8478318878
"SWEr108",101354.303130176,92462.2089407854,111984.768817705,123760.490390945,60970.442520389
"GBRr101",540507.023614361,531751.502404193,520953.967405072,461700.04632217,296698.592254205
"GBRr102",1670917.10037612,1541040.92544755,1423403.92558114,1270992.90362483,1273279.01797036
"GBRr103",1108977.16774229,1225996.38119961,1185285.51557025,1016896.82335523,811635.337132627
"GBRr104",1029678.65831068,1099096.81677005,1009443.17820399,972378.893024008,746322.579691275
"GBRr105",1196587.15617247,1382967.36233301,1190484.72822742,1188427.26769302,826917.049574074
"GBRr106",1129177.08173408,1148056.8992912,1298632.52613462,1202792.80136335,1426383.19047674
"GBRr107",1389700.91005563,1334405.49618192,1607299.18464921,1620454.44402574,2713199.3640875
"GBRr108",1382506.10324733,1517569.81016572,1757396.43222481,2030929.43729753,2347955.64706461
"GBRr109",999266.580772331,1016873.04097108,1125282.45618123,1157474.44471055,936840.832364811
"GBRr110",836449.784405541,710328.41569018,469060.425796869,614314.079398646,450723.206708765
"GBRr111",1312615.34000355,1055806.13649068,962694.099084249,1082432.27244712,947353.3139744
"GBRr112",386048.62228531,427862.378859095,433190.599203648,382828.982290199,224574.958361747
"AUSr101",1832487.42110413,1480367.63555171,1256924.97895884,1310482.95241653,1574646.43396878
"AUSr102",1499216.97024281,1319116.67405277,1073934.35377996,1098108.15470584,1037230.36421862
"AUSr103",1265268.40982449,973575.287477756,944213.560324702,783892.696212458,786243.368160591
"AUSr104",500634.859196196,411123.786101062,301071.995465089,245649.465419937,245694.082817715
"AUSr105",492845.618851128,400267.459711891,427717.538786396,469111.287859673,664191.966790912
"AUSr106",167754.961012025,122779.777842523,102452.801217327,70875.6632357065,41955.7140924183
"AUSr107",29469.6320243188,34243.1539961128,44092.1353787496,51226.3373973848,70048.200103434
"AUSr108",49605.7801414823,57640.9765510588,74219.6160359855,86228.5090051713,117911.062166302
"ISRt",1599539.34178183,1599791.12901922,1599539.34178183,1599767.7777835,1598714.94163361
"LUXt",113059.65470377,113561.212410511,112873.277628415,113118.112458033,113291.81549927
"CIVr101",315750.398144181,277769.139018211,296269.069149073,384559.114771915,395796.606916619
"CIVr102",109195.434208311,124711.855453581,123309.566261232,131491.254084162,94642.3581927138
"CIVr103",342623.488464701,297497.267048598,308266.104519128,297505.466739835,229963.390227738
"CIVr104",615773.66703035,766016.424613926,778316.182327081,639712.625207171,528556.897821471
"CIVr105",344374.781007031,267219.100108832,299646.798591549,386306.945171429,388852.133121158
"CIVr106",118243.545092018,246406.658994391,222044.714221829,239835.891287279,141244.287204483
"CIVr107",207580.717946911,290638.173087015,290467.407979676,276700.435197008,124027.982789391
"CIVr108",772452.150209273,722553.671453847,454325.956425852,259678.315377546,276965.219533482
"CIVr110",489563.847642685,423882.149297315,458990.855794889,536553.497341243,458888.588923867
"CIVr109",1213491.48764665,1059608.15603126,1359718.35837974,1857458.47273018,2312763.04721216
