"GDLcode","X1","X2","X3","X4","X5","X6","X7","X8"
"MDVr103",904.556064484123,1174.12260300248,11077.0511143452,6669.83501015008,493.456498808044,23914.1873055642,11846.209306861,1311.58209678489
"MDVr104",211.75796483546,600.938969403036,5535.20204591961,1636.58129802069,392.079810501589,17415.1452314591,7231.10886972247,803.185810138056
"MDVr105",426.91732282302,936.335264864222,10448.7962368334,2496.56442462524,538.959268643068,25861.7202445519,12392.9335570371,1381.77368062214
"MDVr106",766.928220363145,2033.92077783706,14204.2772019503,5641.41072367464,936.567307229126,25069.4899850709,18306.5722320957,1183.83355177912
"MLIr101",11898.1308797528,50017.9404856244,1762040.75007411,133899.960616359,32542.0100581301,358551.286341597,69563.744583658,32020.1849607696
"MLIr102",19982.0868874856,56018.6956772542,2238842.43219827,142236.546416684,59676.5984448349,564090.039489467,86915.7959516033,31988.7669343988
"MLIr103",11482.4774507302,35482.0778384906,2406109.80362944,58514.9417309728,47211.3427953727,645617.509591296,89118.8507901363,44666.3351735667
"MLIr104",14218.0420714457,44328.332862908,2029994.42999219,74661.9370287241,59221.2450868995,485350.342336774,86755.3610079511,33216.9776131069
"MLIr105",7921.03028277581,36828.8751778073,1823744.2583886,78998.6084645414,53922.723101555,359847.520230211,55703.8467301866,40735.3786243248
"MLIr108",23269.5859218105,25635.9826677991,941005.559453097,53064.8660700184,44567.2944602004,935877.37563435,111975.337541811,42033.3572509137
"MMRr101",20081.0894696492,45588.3266062893,622751.817435384,120283.273626499,37077.0410297731,591903.145615238,215739.432596532,60927.5266206356
"MMRr102",3840.07916726312,7091.13721724576,134310.565190572,27209.1056439793,3456.3076140164,71097.8644130405,36892.2199539316,8616.89569995178
"MMRr103",11458.541773563,27738.8737207681,474341.499624622,72244.570279322,106814.191798819,465913.110099122,287413.722287099,71389.0734166864
"MMRr104",7390.4886928675,12149.7283522623,252261.307063188,31012.4299376143,16830.0623279209,170292.237550342,47949.754989175,13300.1383866301
"MMRr105",39010.2286518114,140389.101475259,2275126.53918264,390666.908409519,97512.6148125798,1615910.42722943,845419.609528195,206459.674710573
"MMRr106",22113.9471253958,26049.8492934041,484454.612893337,87138.3541308678,52647.670788784,466676.587789092,165017.894001103,46140.1209780166
"MMRr107",65401.003870916,210034.75923063,2036429.4350424,250805.466625254,158203.088036207,1403914.24746858,672747.935983709,172569.197742305
"MMRr108",56460.2641226771,138169.515925432,1785597.69177268,270727.442842859,41518.9077416978,978693.960432384,512239.173030766,183817.799131503
"MMRr109",80659.9808960363,230747.405567676,2980653.26566254,536739.781263328,129397.869919345,1957223.29608475,977949.564513928,321228.096092405
"MMRr110",20949.6663564106,48375.4179123706,684540.714520238,141756.174800489,87530.0205537364,636986.77510257,303101.298610024,123896.962144161
"MMRr111",11221.7723411759,32481.1918676882,755142.056769319,106886.265447784,64515.5682989595,679472.915650032,246695.487244045,53122.6013809971
"MMRr112",100704.397100439,349710.985610334,3012052.78323451,585051.858421319,152796.342978888,1971518.40254267,953476.550208976,447125.053902864
