"GDLCODE,""X1est"",""X2est"",""X3est"",""X4est"",""X5est"",""X6est"""
HRVr119,44015.0673881969,93182.0294654914,209329.904419958,85578.9240974244,19668.1009080688,1380.9737208608
HRVr120,24459.076757511,51205.3528505999,94348.1122169191,31816.5540152993,5980.98838249842,369.915777172264
HRVr121,13868.1422759258,28942.7167656404,55892.3093026175,19520.7846802569,3810.61673095787,245.430244601606
HTIr101,72271.4163401265,178921.431898273,913803.74632706,1172572.1573607,1218808.8900344,327643.358039442
HTIr102,10050.7189008967,24963.3018520505,121252.678634991,161127.685272651,207189.148443764,75363.4668956472
HTIr103,20565.8768021374,50394.1478822999,251299.570352248,325105.726880923,362494.617382957,114965.060699435
HTIr104,6818.69625183945,16832.4515445172,81659.1656907208,107240.944304429,134624.658108987,47926.0840995069
HTIr105,26013.1643258816,65356.8446166324,315793.117104236,424770.307678956,565584.74840936,208758.817864935
HTIr106,11576.4366662255,29968.5551231157,144484.503598138,197940.356407822,278288.711083486,113748.437121214
HTIr107,14355.0118584124,35572.1406997847,174243.552851777,226293.434724749,270903.1878055,89148.6720597768
HTIr108,13103.6112135672,33171.2390499553,160200.964861631,215620.738127399,288425.21099949,107505.235747957
HTIr109,9611.99881346349,23854.9539196532,117252.354043324,152733.622302131,181410.64644736,60275.424474068
HUNr101,440292.05153339,875596.00224725,1209539.53149628,394569.163964872,65619.4036820683,3222.84707613872
HUNr102,102939.111676195,220156.51393259,490326.173029923,199376.914294599,46024.6970478746,3236.59001881789
HUNr103,116233.804935469,242083.733485328,447755.676507352,148651.601312535,27456.8350676414,1748.34869167598
HUNr104,67897.5880472223,157775.676164775,424711.992225093,199116.639973296,51180.6756919148,4317.42789769925
HUNr105,80628.3182181492,190111.759723873,535174.945766062,272596.120409113,74862.8589112744,5885.99697152874
HUNr106,105699.491629606,248768.157564773,691706.079490125,334583.575764334,88841.7613082835,7350.9342428783
HUNr107,116821.067588658,249863.594617153,587407.568209018,249782.130679228,58893.2646204846,4222.37428545953
IDNr101,144329.867101718,395773.599353456,1703196.18247171,1599286.53858595,890369.625518387,133256.186968786
IDNr102,416273.011842824,1130894.49874523,4814557.70744288,4528408.63501669,2500629.70011804,375407.446834345
IDNr103,160006.088337655,479655.015981307,1984240.98563918,1686191.8404693,780441.131584968,87237.9379875882
IDNr104,239195.022415438,715077.086788187,2992829.39473405,2624635.19641495,1270290.40066859,157318.898978777
IDNr105,95006.2336752612,256793.565956668,1137530.92814064,1103705.56686622,634990.849795021,97114.8555661903
IDNr106,225348.191561665,612761.569133401,2693556.69851419,2592857.69347118,1480217.52133639,227221.325983164
IDNr107,56241.4811401419,154887.695183073,660655.815517583,612892.993218872,328307.311707079,44745.7032332515
IDNr108,228361.552183297,618207.395759125,2730503.2277699,2680200.79367068,1569225.57442181,242671.456195192
IDNr109,40814.7151942256,110982.425697891,487852.81455996,469614.366837393,268094.703313007,41153.9743975241
IDNr110,350862.858262538,1103067.99981447,4062362.60676711,2864582.12179149,1046867.76730085,102136.646063543
IDNr111,1444278.920564,3960423.98112298,17043529.4740161,16003727.3088707,8909743.40564163,1333466.90978461
IDNr112,990204.51912051,2709421.34976127,11937173.9162512,11490005.9790738,6530199.94028774,999362.295505492
IDNr113,144049.297673396,448875.211676098,1685725.24903904,1196701.53025892,452993.041259024,45901.6700935243
IDNr114,1178105.01055973,3222154.25387393,14027884.9376765,13407252.1644415,7587928.3749123,1158538.25853604
IDNr115,328627.833350432,902801.859782706,3899865.5696277,3698794.22852813,2067865.13953149,312433.369179544
IDNr116,149403.045899637,441949.75351859,1813838.84104543,1516877.54716163,685288.616401838,74619.1959728817
IDNr117,147530.00099014,388097.638713123,1722700.60801637,1711428.26053359,1061415.75879081,189447.73295596
IDNr118,130054.357443504,323275.548788655,1555570.47997003,1782510.81303143,1303373.5463749,258227.254391481
IDNr120,136060.980814228,359223.787331882,1588920.7069309,1565431.04103435,955238.795913307,164573.687975334
IDNr121,64207.5571569857,172832.837939951,770564.083588724,758635.887030073,454641.889145721,78383.7451385457
IDNr122,113299.996796211,307603.885818586,1358938.64048894,1329028.91908719,778385.348329702,121229.209479369
IDNr123,117435.742654511,347387.144672395,1425737.40763531,1192315.99459186,538659.550849409,58653.1595965216
IDNr124,73817.6884771779,213224.515287825,890015.457833025,788345.587662441,394828.815694434,51555.9350450969
IDNr125,82149.672048215,216105.832908525,959257.703761993,952980.881131278,591032.033527205,105490.876622784
IDNr126,279872.324539579,761022.325288802,3345276.34443445,3220212.70658183,1838363.62586148,282198.673293864
IDNr127,69655.6814816581,188273.233711763,834003.085281042,809203.358991641,465555.981602991,71201.6589309047
IDNr128,29131.7541386585,74120.7271229487,350310.621025801,389380.408875177,272624.60108046,53318.8877569545
IDNr129,80010.3495831152,216135.937277324,963130.644804418,943505.735155992,553531.961442632,85879.3717365183
IDNr130,85034.3961953383,215745.214428019,1077426.76279189,1286632.82782401,1025484.531291,231034.267469742
INDr101,1640277.18795986,3866682.79122754,18835513.0990785,20733608.3505475,15306099.524942,3227160.04624459
INDr102,729021.703949209,1678099.74954304,8384349.19454967,9925588.61338087,8856339.37336581,2038620.36521139
INDr103,2244689.48494136,5314915.28150215,26561346.4649049,33150426.0632726,33616215.9050301,9260667.80034899
INDr104,78776.4332840744,237837.282277375,886217.481686317,617414.084496292,228273.232065531,22010.4861904118
INDr105,1718327.05516243,4241422.54037834,20154620.5675829,20744092.4734865,13571150.6678677,2560636.69552211
INDr106,834879.733354784,2212719.62133208,10104749.052287,9362381.63265703,5204513.27782282,768383.682546311
INDr107,220395.078973715,589022.658123541,2616996.48804053,2347163.68118199,1199259.35712879,157197.736551441
INDr108,397630.686415533,1018218.9323541,4614702.99025749,4305023.921871,2488983.82320936,411516.645892516
INDr109,1850703.62269554,4541734.52583976,21415600.38368,21243812.89577,13253340.1613657,2463991.41064897
INDr110,1468109.83695725,4402107.79337287,15951084.6013287,10996929.3150478,3967051.82239504,376887.630898265
INDr111,1747388.83595504,4167375.63942339,20824417.7355675,25201193.816613,23502454.0963238,5485114.87611728
INDr112,3701377.97635223,9729566.25918725,44311603.2120281,41123857.9568748,22868945.8394191,3387260.75613849
INDr113,72852.5131990333,194050.195696843,875897.303339625,796282.455840243,422960.103428562,60499.4284956931
INDr114,82291.2565947064,203978.460851296,973225.818204262,1004898.38057877,662966.139215596,126257.944555373
INDr115,34141.8924176572,90817.844784303,403656.162419449,364164.455670075,191947.059798175,28020.5849103406
INDr116,49595.1649421636,130666.204463053,598315.459575783,557748.062605677,311530.170099332,46450.9383139908
INDr117,968289.122547547,2309288.24666425,11539536.4568158,13964860.7944218,13023529.8442922,3039493.53525843
INDr118,888452.969486178,2376749.29871568,10517796.5704643,9445993.04715897,4926358.06028791,720897.053887009
INDr119,1651005.92199771,3848058.92130582,19359559.1155594,22883471.2315829,20074132.3210857,4620824.48846849
INDr120,16682.8643050323,44378.1430344928,202022.923855294,185230.727067475,99353.5584939161,14375.7832437897
INDr121,2446651.1320734,6471723.66684756,29240087.0903222,27030258.8516209,14677838.8355371,2164536.42359881
INDr122,2375107.62571083,5633079.65265522,28172144.6743487,31761189.2536691,24736351.1497431,5532832.64387302
INDr123,4349612.11308333,10520671.8092745,52888783.7149503,63817066.7971952,59948318.6861735,13946585.8793231
INDr124,654207.601977107,1911402.6823432,7990152.35107248,6317460.38085972,2678688.34376788,297026.639979605
INDr125,34277.2115163268,84080.8805786992,396286.428068029,392421.875080126,244260.803197143,44598.8015596752
INDr126,101604.22360744,246929.957125034,1187135.84880679,1247915.60890257,855425.303532401,164559.058025771
INDr127,373704.963876659,928041.801391699,4359373.0842089,4283926.27069085,2644635.1895172,481863.690314686
INDr128,842806.900450875,2010023.68414312,10044108.4458545,12155130.9080172,11335788.6249087,2645600.43662562
INDr129,740934.615575318,1679596.32348202,8326459.32185838,9924686.72616455,8917419.8787798,2025626.13413994
INDr130,1104456.29178755,2726178.23060906,12954400.8677402,13333284.4762775,8722869.54738452,1645851.58620117
INDr131,26226.7067178507,78809.7030860244,321492.072290963,249308.954178182,104382.230112493,10636.3336144869
INDr132,14703.0519159927,36512.8861134879,171515.219154166,168546.838952456,104050.553910133,18958.4499537636
INDr133,47268.4192682434,138817.880410142,574605.004807625,456072.328142206,193281.839268418,21348.5281033664
INDr134,5532.01815106283,14632.9373748205,66113.5093605441,61116.9613169875,33187.4331375375,4894.14065904758
INDr135,2656.62650030013,7836.53508398409,32000.4926695254,25143.3460709998,10669.5139597406,1183.48571545003
INDr136,11262.6876207851,33462.5404201837,147482.482181381,126956.477238589,58647.6053914569,6391.20714760425
IRLr101,55773.0205792303,115263.561711444,177997.408351935,53930.26385614,8719.12224449748,391.623256753147
IRLr102,39672.1299530681,82027.3657645305,122705.558702446,38266.4135585042,6189.21955666339,277.312464787958
IRLr103,66699.7615577374,130911.099072079,180793.910076405,59051.0108372467,10392.5761033011,483.642353230599
IRLr104,203607.258287833,388383.749475129,530539.390108637,170765.134803754,30322.8161955629,1361.65112908409
IRLr105,98903.8109882371,192899.464378371,264246.153866019,86878.7956542031,15390.2126699639,674.562443206472
IRLr106,65490.5919163102,133190.748513644,185152.297850498,60402.1291559094,9876.00597626529,482.226587372444
IRLr107,62168.7219188549,127279.038209875,178493.229754671,55344.6371227177,8598.84662685043,341.526367031062
IRLr108,104743.147660262,199799.048237323,272929.197834276,87847.9376441909,15599.1846310159,700.483992932097
IRNr101,65186.490305093,184352.659520146,615308.27331375,431528.050005928,158372.764177898,16195.7626771856
IRNr102,137376.60638217,362016.621554509,1104980.31474882,720076.992839945,252914.857013445,24651.6074611101
IRNr103,216358.135123244,510158.116604565,1414128.2091517,807543.614978648,256721.014143934,25045.9099979128
IRNr104,164928.87208426,468324.428437965,1626722.61462077,1163235.92047661,441284.729772889,46770.4346075043
IRNr105,113236.93090078,330518.942729178,1292129.44146413,1033915.33523709,446772.42935369,49487.9203151362
IRNr106,98793.8407574873,268409.82921564,862605.683447953,590437.972658435,212140.255661887,20968.4182585969
IRNr107,248927.623724156,656584.24614071,2006176.41855737,1313447.17222617,460574.338029168,44231.2013224302
IRNr108,264013.299201335,685645.607417577,2054561.74759448,1303179.71880349,449881.02362908,43302.6033540396
IRNr109,125633.227997503,355811.91014468,1251731.88660526,916603.671656468,356659.63906687,37487.6645292228
IRNr110,259188.176757521,733076.470659971,2575245.20386393,1876959.96744557,734190.837548229,77953.3437247803
IRNr111,387292.364936337,878317.613932156,2276474.99880251,1178932.42876074,342844.213387646,30283.3801806094
IRNr112,66671.2336781144,179846.916345642,881603.231994031,887777.455409055,541040.051740607,91388.1108325507
IRNr113,48024.2885167949,139656.932607907,593014.51656897,505707.01304196,234761.917549369,26701.3317149984
IRNr114,73632.8623555115,209749.132200319,741432.917489889,542921.732803619,211761.525371427,22682.8297792353
IRNr115,43838.827406676,122438.881397502,400896.373509184,276219.791760472,100085.642737654,10200.4831885126
IRNr116,76933.8018853308,217596.190791196,764399.853414484,557130.607146663,217926.963909327,23138.5828529979
IRNr117,34214.2758844551,86085.0770273902,248726.855480141,153069.017705958,51569.5551204601,4823.21878159567
IRNr118,30262.6618501605,85585.251945986,285655.296392684,200335.796498132,73524.1518013815,7518.84151165635
IRNr119,56657.2097302158,143571.920316696,419585.956845423,261711.971009015,89455.5630340962,8600.37906455473
IRNr120,41819.7171916607,121086.907243838,433189.067681314,319999.401285708,125454.402119791,13385.5044776877
IRNr121,43481.9595352525,102527.573414997,284200.386239081,162293.776332706,51593.7741028175,5033.53037514614
IRNr122,75838.5956976701,178389.358461991,493458.367455649,277642.074398786,88461.8960646697,8648.70792123386
IRNr123,62658.7023131001,180677.164271906,658651.631415047,490469.048825487,194274.761505865,20789.6916685958
IRNr124,1196922.23056488,2707080.77645255,6910139.6561579,3509798.65780858,977369.158806856,80808.5202092383
IRNr125,43896.1759599978,130293.526847567,507837.674646564,404537.018237706,173184.820579817,18888.7837283485
IRNr126,74952.594888284,182172.881628669,515471.602745908,309195.631720058,103281.407492565,9577.88152451666
IRNr127,58163.1670198915,162445.793597278,531889.288775379,366474.626096349,132788.632798989,13533.4917121141
IRNr128,76223.7308726114,216860.606745945,766395.634058413,562262.449054916,220012.346788599,23220.2324795155
IRNr129,27933.0091218501,81230.5292373465,344922.963198457,294141.132426033,136547.713394572,15530.6526217407
IRNr130,22522.2796628212,66072.8041495953,261309.226265367,212139.345688757,93442.3944778024,10127.9497556568
IRQr101,32379.9963904745,85848.1381893005,421551.74783506,434217.346611851,275411.298343289,48958.4726300249
IRQr102,77665.0285460095,204380.55754003,1027656.54047665,1094692.85652623,727642.74401351,138334.272897569
IRQr103,48767.7839876171,134742.692909768,666792.771105117,668438.945104898,401324.04382803,67013.7630645702
IRQr104,36329.2780646474,96805.3055515523,476715.821932532,489548.024519447,308782.97224277,54593.5976890511
IRQr105,63236.5929413719,167657.33090225,823270.514304679,848005.826333381,537865.166961931,95613.5685563867
IRQr106,43077.8263473825,113372.603441276,570409.948921041,603214.499912814,394986.302925373,73606.8184521137
IRQr107,34827.2262723475,92132.1106476735,464076.429775766,495249.231524904,327936.978659262,62273.0231200476
IRQr108,159063.402125067,440910.335693169,2179890.20069012,2166767.6977679,1283776.58241683,193836.781306913
IRQr109,42363.3304760223,112068.156685788,564495.805867062,602413.947611551,398897.76158491,75747.9977746656
IRQr110,25074.3279299384,64828.1692179198,325870.573816611,356174.175036512,248311.931327938,48983.822671081
IRQr111,26570.9870018886,68425.46264422,348506.456915842,404681.325532826,312144.69616631,68379.071738913
IRQr112,29055.4202110648,76806.3486869246,386997.165976247,413129.356876001,274955.12225417,52853.5859955922
IRQr113,30521.403824373,81224.6081717657,417447.427838712,461859.837642215,332999.683565711,66327.038957224
IRQr114,25035.0812505201,66525.4410483641,339154.071320012,374637.740034627,267382.457425484,53318.2089209931
IRQr115,21659.1012895453,54022.9715483926,280497.362389381,330325.382952416,271836.014898638,61626.1669216259
IRQr116,53504.9962671961,137750.744598322,693011.63203247,751291.13006966,519830.078300517,102428.418731834
